"","sen.slope","sen.slope.pct","p.value","S","varS","miss","tau"
"46591",0.166666666666667,20.8333333333333,0.0965790012388988,18,104.666666666667,0,0.4
"46592",0,0,0.370094468300269,9,79.6666666666667,0,0.2
"46593",0,0,0.116760119366702,15,79.6666666666667,0,0.333333333333333
"46594",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46595",0,0,0.147777716138339,14,80.6666666666667,0,0.311111111111111
"46596",0,0,0.147777716138339,14,80.6666666666667,0,0.311111111111111
"46597",0,0,0.15232816299961,15,95.6666666666667,0,0.333333333333333
"46598",0.166666666666667,20.8333333333333,0.0657219931586326,19,95.6666666666667,0,0.422222222222222
"46599",0,0,0.0948982661049449,16,80.6666666666667,0,0.355555555555556
"46600",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46601",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46602",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46603",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46604",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46605",0,0,0.239985043047545,10,58.6666666666667,0,0.222222222222222
"46606",0,0,0.239985043047545,10,58.6666666666667,0,0.222222222222222
"46607",0,0,0.239985043047545,10,58.6666666666667,0,0.222222222222222
"46608",0,0,0.239985043047545,10,58.6666666666667,0,0.222222222222222
"46681",0,0,0.361934766921192,9,77,0,0.2
"46682",0,0,0.594032340599042,6,88,0,0.133333333333333
"46683",0,0,0.594032340599042,6,88,0,0.133333333333333
"46684",0,0,0.678302465597233,5,93,0,0.111111111111111
"46685",0,0,0.678302465597233,5,93,0,0.111111111111111
"46686",0,0,0.316502592255798,11,99.6666666666667,0,0.244444444444444
"46687",0.2,10.5263157894737,0.356592410985338,11,117.666666666667,0,0.244444444444444
"46688",0.5,13.1578947368421,0.237923188633698,14,121.333333333333,0,0.311111111111111
"46689",0.285714285714286,6.96864111498258,0.319302036482855,12,122,0,0.266666666666667
"46690",0.333333333333333,7.75193798449612,0.239209596584747,14,122,0,0.311111111111111
"46691",0.555555555555556,13.550135501355,0.0593144064703545,22,124,0,0.488888888888889
"46692",0.571428571428571,14.6520146520147,0.0221059049420608,26,119.333333333333,0,0.577777777777778
"46693",0.857142857142857,21.978021978022,0.013449988098315,28,119.333333333333,0,0.622222222222222
"46694",0.5,13.1578947368421,0.0221059049420608,26,119.333333333333,0,0.577777777777778
"46695",0.666666666666667,17.0940170940171,0.0236114337814622,26,122,0,0.577777777777778
"46696",0.5,9.80392156862745,0.0180965654136911,27,121,0,0.6
"46697",0.714285714285714,12.1065375302663,0.0713349489779691,21,123,0,0.466666666666667
"46698",0.5,11.9047619047619,0.145795140951976,17,121,0,0.377777777777778
"46699",0.5,18.5185185185185,0.0768610151121854,20,115.333333333333,0,0.444444444444444
"46700",0.25,11.9047619047619,0.100818568919521,18,107.333333333333,0,0.4
"46701",0.142857142857143,8.92857142857143,0.343985167566053,11,111.666666666667,0,0.244444444444444
"46702",0.333333333333333,16.6666666666667,0.120690800527446,18,120,0,0.4
"46703",0.5,19.2307692307692,0.0682713827006459,21,120.333333333333,0,0.466666666666667
"46704",0.375,11.0294117647059,0.162493448248913,16,115.333333333333,0,0.355555555555556
"46705",0.25,8.06451612903226,0.313954464714331,12,119.333333333333,0,0.266666666666667
"46706",0.25,8.62068965517241,0.305706861246088,12,115.333333333333,0,0.266666666666667
"46707",0.5,14.7058823529412,0.0682713827006459,21,120.333333333333,0,0.466666666666667
"46708",0.5,13.5135135135135,0.0413782028312582,23,116.333333333333,0,0.511111111111111
"46709",0.6,15.7894736842105,0.119658305873641,18,119.333333333333,0,0.4
"46710",0.666666666666667,12.5786163522013,0.0244950700385142,23,95.6666666666667,0,0.511111111111111
"46711",0.8,11.5942028985507,0.149113055138156,17,123,0,0.377777777777778
"46712",1,13.1578947368421,0.177967425968065,16,124,0,0.355555555555556
"46713",0.8,9.41176470588235,0.237923188633698,14,121.333333333333,0,0.311111111111111
"46714",0.666666666666667,7.40740740740741,0.239209596584747,14,122,0,0.311111111111111
"46715",0.714285714285714,8.11688311688312,0.356592410985338,11,117.666666666667,0,0.244444444444444
"46716",0.875,9.72222222222222,0.237923188633698,14,121.333333333333,0,0.311111111111111
"46717",0.875,8.75,0.323236323324771,12,124,0,0.266666666666667
"46718",0.5,4,0.718347758347887,5,123,0,0.111111111111111
"46719",0.25,1.6025641025641,0.653422094755318,6,124,0,0.133333333333333
"46720",0.333333333333333,1.91570881226054,0.31797617698155,12,121.333333333333,0,0.266666666666667
"46721",0,0,1,-1,120.333333333333,0,-0.0222222222222222
"46722",0,0,1,0,122,0,0
"46723",0,0,1,1,123,0,0.0222222222222222
"46724",-0.166666666666667,-0.750750750750751,0.856890422412617,-3,123,0,-0.0666666666666667
"46725",-0.166666666666667,-0.734214390602056,0.928444041500591,-2,124,0,-0.0444444444444444
"46726",-0.333333333333333,-1.4367816091954,0.588506355271711,-7,123,0,-0.155555555555556
"46727",-0.333333333333333,-1.44300144300144,0.653422094755318,-6,124,0,-0.133333333333333
"46728",-0.5,-2.09205020920502,0.653422094755318,-6,124,0,-0.133333333333333
"46729",-0.25,-1.00806451612903,0.588506355271711,-7,123,0,-0.155555555555556
"46730",-0.5,-2,0.470702992511409,-9,123,0,-0.2
"46731",-0.4,-1.61943319838057,0.470702992511409,-9,123,0,-0.2
"46732",-0.666666666666667,-2.73224043715847,0.465827620707758,-9,120.333333333333,0,-0.2
"46733",-0.5,-2.04918032786885,0.529598808425008,-8,124,0,-0.177777777777778
"46734",-0.5,-2.06611570247934,0.588506355271711,-7,123,0,-0.155555555555556
"46735",-0.666666666666667,-2.83687943262411,0.415174369549489,-10,122,0,-0.222222222222222
"46736",-0.5,-2.1551724137931,0.529598808425008,-8,124,0,-0.177777777777778
"46737",-0.666666666666667,-2.8735632183908,0.415174369549489,-10,122,0,-0.222222222222222
"46738",-0.6,-2.62008733624454,0.418961725159341,-10,124,0,-0.222222222222222
"46739",-0.666666666666667,-2.91120815138282,0.367232388040627,-11,123,0,-0.244444444444444
"46740",-0.5,-2.23214285714286,0.526243843459122,-8,122,0,-0.177777777777778
"46741",-0.571428571428571,-2.55102040816327,0.418961725159341,-10,124,0,-0.222222222222222
"46742",-0.333333333333333,-1.46842878120411,0.65078009763053,-6,122,0,-0.133333333333333
"46743",-0.5,-2.1551724137931,0.653422094755318,-6,124,0,-0.133333333333333
"46744",0,0,0.927664120477719,-2,121.333333333333,0,-0.0444444444444444
"46745",-0.2,-0.826446280991736,0.785351076912987,-4,121.333333333333,0,-0.0888888888888889
"46746",-0.5,-2.09205020920502,0.470702992511409,-9,123,0,-0.2
"46747",-0.666666666666667,-2.92397660818713,0.588506355271711,-7,123,0,-0.155555555555556
"46748",-0.4,-1.8957345971564,0.653422094755318,-6,124,0,-0.133333333333333
"46749",-0.571428571428571,-2.96076980014804,0.653422094755318,-6,124,0,-0.133333333333333
"46750",0,0,1,-1,123,0,-0.0222222222222222
"46751",0,0,1,-1,123,0,-0.0222222222222222
"46752",0.333333333333333,2.4330900243309,0.649885940458313,6,121.333333333333,0,0.133333333333333
"46753",0.4,3.6036036036036,0.529598808425008,8,124,0,0.177777777777778
"46754",0.5,4.54545454545455,0.313954464714331,12,119.333333333333,0,0.266666666666667
"46755",0.5,4.85436893203883,0.367232388040627,11,123,0,0.244444444444444
"46756",0.6,7.05882352941176,0.361976326956698,11,120.333333333333,0,0.244444444444444
"46757",0.8,10.2564102564103,0.273987072340077,13,120.333333333333,0,0.288888888888889
"46758",0.666666666666667,8.33333333333333,0.206827372495671,15,123,0,0.333333333333333
"46759",0.5,5.68181818181818,0.470702992511409,9,123,0,0.2
"46760",0.333333333333333,2.92397660818713,0.787615766702206,4,124,0,0.0888888888888889
"46761",0.25,1.98412698412698,0.718347758347887,5,123,0,0.111111111111111
"46762",0.428571428571429,3.37457817772778,0.653422094755318,6,124,0,0.133333333333333
"46763",0,0,0.855330711251275,3,120.333333333333,0,0.0666666666666667
"46764",0.166666666666667,1.4367816091954,0.647161773909684,6,119.333333333333,0,0.133333333333333
"46765",0.333333333333333,3.17460317460317,0.718347758347887,5,123,0,0.111111111111111
"46766",0.25,2.5,0.718347758347887,5,123,0,0.111111111111111
"46767",0.5,6.32911392405063,0.313954464714331,12,119.333333333333,0,0.266666666666667
"46768",0.5,7.04225352112676,0.367232388040627,11,123,0,0.244444444444444
"46769",0.333333333333333,5.12820512820513,0.367232388040627,11,123,0,0.244444444444444
"46770",0.375,4.46428571428571,0.313954464714331,12,119.333333333333,0,0.266666666666667
"46771",0.5,5.26315789473684,0.413895758139569,10,121.333333333333,0,0.222222222222222
"46772",0.375,3.75,0.465827620707758,9,120.333333333333,0,0.2
"46773",0.375,3.98936170212766,0.470702992511409,9,123,0,0.2
"46774",0.666666666666667,7.32600732600732,0.367232388040627,11,123,0,0.244444444444444
"46775",0.5,5.49450549450549,0.470702992511409,9,123,0,0.2
"46776",0.666666666666667,7.84313725490196,0.415174369549489,10,122,0,0.222222222222222
"46777",0.8,10.8108108108108,0.196832467429813,15,117.666666666667,0,0.333333333333333
"46778",0.714285714285714,10.0603621730382,0.239209596584747,14,122,0,0.311111111111111
"46779",0.875,13.671875,0.174452200756426,16,122,0,0.355555555555556
"46780",1,15.8730158730159,0.149113055138156,17,123,0,0.377777777777778
"46781",0.75,12.9310344827586,0.206827372495671,15,123,0,0.333333333333333
"46782",0.6,11.3207547169811,0.323236323324771,12,124,0,0.266666666666667
"46783",0.714285714285714,16.6112956810631,0.119658305873641,18,119.333333333333,0,0.4
"46784",0.571428571428571,15.8730158730159,0.206827372495671,15,123,0,0.333333333333333
"46785",0.625,14.5348837209302,0.279250945368738,13,123,0,0.288888888888889
"46786",0.5,11.1111111111111,0.470702992511409,9,123,0,0.2
"46787",0.625,16.8918918918919,0.206827372495671,15,123,0,0.333333333333333
"46788",0.5,16.6666666666667,0.239209596584747,14,122,0,0.311111111111111
"46789",0.25,10,0.521657761380712,8,119.333333333333,0,0.177777777777778
"46790",0.142857142857143,4.32900432900433,0.65078009763053,6,122,0,0.133333333333333
"46791",0.333333333333333,9.00900900900901,0.653422094755318,6,124,0,0.133333333333333
"46792",0.5,11.1111111111111,0.529598808425008,8,124,0,0.177777777777778
"46793",0.5,10.8695652173913,0.279250945368738,13,123,0,0.288888888888889
"46794",0.4,8.69565217391304,0.529598808425008,8,124,0,0.177777777777778
"46795",0.25,6.25,0.588506355271711,7,123,0,0.155555555555556
"46796",0.444444444444444,15.8730158730159,0.169713196655589,16,119.333333333333,0,0.355555555555556
"46797",0.375,14.4230769230769,0.164914822553301,16,116.666666666667,0,0.355555555555556
"46798",0.5,20,0.203114836343131,15,121,0,0.333333333333333
"46799",1,37.037037037037,0.174452200756426,16,122,0,0.355555555555556
"46800",0.5,20,0.203114836343131,15,121,0,0.333333333333333
"46805",0.571428571428571,17.3160173160173,0.0682713827006459,21,120.333333333333,0,0.466666666666667
"46806",0.5,15.1515151515152,0.363302140886898,11,121,0,0.244444444444444
"46807",0.6,12.7659574468085,0.169713196655589,16,119.333333333333,0,0.355555555555556
"46808",0.833333333333333,15.7232704402516,0.0572691874708272,22,122,0,0.488888888888889
"46809",0.666666666666667,11.2994350282486,0.273987072340077,13,120.333333333333,0,0.288888888888889
"46810",0.333333333333333,6.28930817610063,0.273987072340077,13,120.333333333333,0,0.288888888888889
"46811",0.666666666666667,15.8730158730159,0.203114836343131,15,121,0,0.333333333333333
"46812",0.666666666666667,18.5185185185185,0.279250945368738,13,123,0,0.288888888888889
"46813",0.666666666666667,24.6913580246914,0.169713196655589,16,119.333333333333,0,0.355555555555556
"46814",0.8,34.7826086956522,0.0970392989203655,19,117.666666666667,0,0.422222222222222
"46815",0.666666666666667,26.6666666666667,0.141333474722068,17,118.333333333333,0,0.377777777777778
"46816",0.625,19.53125,0.174452200756426,16,122,0,0.355555555555556
"46817",0.25,6.25,0.588506355271711,7,123,0,0.155555555555556
"46818",0.142857142857143,2.80112044817927,0.718347758347887,5,123,0,0.111111111111111
"46819",0.142857142857143,2.69541778975741,0.718347758347887,5,123,0,0.111111111111111
"46820",0.4,8.16326530612245,0.588506355271711,7,123,0,0.155555555555556
"46821",0.333333333333333,8.54700854700855,0.361976326956698,11,120.333333333333,0,0.244444444444444
"46822",0.5,16.6666666666667,0.201867878536715,15,120.333333333333,0,0.333333333333333
"46823",0.666666666666667,28.9855072463768,0.119658305873641,18,119.333333333333,0,0.4
"46824",0.666666666666667,28.9855072463768,0.140211413916641,17,117.666666666667,0,0.377777777777778
"46825",0.5,23.8095238095238,0.0768610151121854,20,115.333333333333,0,0.444444444444444
"46826",0.25,14.7058823529412,0.198098482133538,15,118.333333333333,0,0.333333333333333
"46827",0.5,29.4117647058824,0.0431340476171369,23,118.333333333333,0,0.511111111111111
"46828",0.5,22.7272727272727,0.0659807772160372,21,118.333333333333,0,0.466666666666667
"46829",0.333333333333333,11.9047619047619,0.013876941712647,27,111.666666666667,0,0.6
"46830",0.4,11.4285714285714,0.100820201638402,19,120.333333333333,0,0.422222222222222
"46831",0.5,14.7058823529412,0.113429286810957,18,115.333333333333,0,0.4
"46832",0.666666666666667,16.6666666666667,0.0682713827006459,21,120.333333333333,0,0.466666666666667
"46833",0.75,18.2926829268293,0.0853998772869301,20,122,0,0.444444444444444
"46834",0.75,17.4418604651163,0.0565896784875509,22,121.333333333333,0,0.488888888888889
"46835",0.714285714285714,16.6112956810631,0.0853998772869301,20,122,0,0.444444444444444
"46836",1,23.8095238095238,0.0545584226495754,22,119.333333333333,0,0.488888888888889
"46837",1,23.8095238095238,0.0449061483905001,23,120.333333333333,0,0.511111111111111
"46838",0.666666666666667,17.5438596491228,0.162493448248913,16,115.333333333333,0,0.355555555555556
"46839",0.5,14.7058823529412,0.19428604390851,15,116.333333333333,0,0.333333333333333
"46840",0.5,14.7058823529412,0.19428604390851,15,116.333333333333,0,0.333333333333333
"46841",0.5,17.2413793103448,0.162493448248913,16,115.333333333333,0,0.355555555555556
"46842",0.5,15.1515151515152,0.273987072340077,13,120.333333333333,0,0.288888888888889
"46843",0.5,15.625,0.23402969392116,14,119.333333333333,0,0.311111111111111
"46844",0.5,15.625,0.0819832619907655,20,119.333333333333,0,0.444444444444444
"46845",0.5,20,0.141333474722068,17,118.333333333333,0,0.377777777777778
"46846",0.5,20,0.0819832619907655,20,119.333333333333,0,0.444444444444444
"46847",0.333333333333333,19.6078431372549,0.061422872220068,21,114.333333333333,0,0.466666666666667
"46848",0.2,16.6666666666667,0.120753260679585,17,106.333333333333,0,0.377777777777778
"46849",0.166666666666667,18.5185185185185,0.116078287238802,17,103.666666666667,0,0.377777777777778
"46850",0,0,0.30659291452008,11,95.6666666666667,0,0.244444444444444
"46851",0,0,0.30659291452008,11,95.6666666666667,0,0.244444444444444
"46852",0,0,0.30659291452008,11,95.6666666666667,0,0.244444444444444
"46853",0,0,0.555664374922883,7,103.666666666667,0,0.155555555555556
"46854",0,0,0.493838165963948,8,104.666666666667,0,0.177777777777778
"46855",0,0,0.258239753894381,12,94.6666666666667,0,0.266666666666667
"46856",0,0,0.213373707093118,13,93,0,0.288888888888889
"46857",0,0,0.116760119366702,15,79.6666666666667,0,0.333333333333333
"46858",0,0,0.178804647918749,13,79.6666666666667,0,0.288888888888889
"46859",0,0,0.178804647918749,13,79.6666666666667,0,0.288888888888889
"46860",0,0,0.0948982661049449,16,80.6666666666667,0,0.355555555555556
"46861",0,0,0.0948982661049449,16,80.6666666666667,0,0.355555555555556
"46862",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46863",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46864",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46865",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46866",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46867",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46868",0,0,0.195459786225463,11,59.6666666666667,0,0.244444444444444
"46869",0,0,0.239985043047545,10,58.6666666666667,0,0.222222222222222
"46870",0,0,0.239985043047545,10,58.6666666666667,0,0.222222222222222
"46871",0,0,0.239985043047545,10,58.6666666666667,0,0.222222222222222
"47015",0,0,0.594032340599042,6,88,0,0.133333333333333
"47016",0,0,0.594032340599042,6,88,0,0.133333333333333
"47017",0,0,0.406786833398465,9,93,0,0.2
"47018",0.111111111111111,12.3456790123457,0.250394565988542,13,109,0,0.288888888888889
"47019",0.25,22.7272727272727,0.0373511495481333,23,111.666666666667,0,0.511111111111111
"47020",0.25,16.6666666666667,0.0629382908196975,21,115.666666666667,0,0.466666666666667
"47021",0.333333333333333,17.5438596491228,0.0545584226495754,22,119.333333333333,0,0.488888888888889
"47022",0.375,18.75,0.119658305873641,18,119.333333333333,0,0.4
"47023",0.428571428571429,17.8571428571429,0.0819832619907655,20,119.333333333333,0,0.444444444444444
"47024",0.428571428571429,16.4835164835165,0.0652188168537282,21,117.666666666667,0,0.466666666666667
"47025",0.555555555555556,17.3611111111111,0.100820201638402,19,120.333333333333,0,0.422222222222222
"47026",0.571428571428571,14.6520146520147,0.144683743210904,17,120.333333333333,0,0.377777777777778
"47027",0.555555555555556,14.2450142450142,0.104588262828956,19,123,0,0.422222222222222
"47028",0.6,16.6666666666667,0.0304638027226888,25,123,0,0.555555555555556
"47029",0.333333333333333,9.25925925925926,0.361976326956698,11,120.333333333333,0,0.244444444444444
"47030",0.428571428571429,13.3928571428571,0.0845457717040104,20,121.333333333333,0,0.444444444444444
"47031",0.428571428571429,20.4081632653061,0.032220895970491,24,115.333333333333,0,0.533333333333333
"47032",0.428571428571429,18.6335403726708,0.0505325510435267,22,115.333333333333,0,0.488888888888889
"47033",0.285714285714286,14.2857142857143,0.134562146980971,17,114.333333333333,0,0.377777777777778
"47034",0.333333333333333,19.6078431372549,0.198098482133538,15,118.333333333333,0,0.333333333333333
"47035",0.333333333333333,17.5438596491228,0.198098482133538,15,118.333333333333,0,0.333333333333333
"47036",0.25,11.9047619047619,0.269969610114406,13,118.333333333333,0,0.288888888888889
"47037",0.2,8.69565217391304,0.349675175885057,11,114.333333333333,0,0.244444444444444
"47038",0.142857142857143,5.95238095238095,0.581245550072811,7,118.333333333333,0,0.155555555555556
"47039",0.5,18.5185185185185,0.526243843459122,8,122,0,0.177777777777778
"47040",0.4,14.2857142857143,0.203114836343131,15,121,0,0.333333333333333
"47041",0.4,11.7647058823529,0.19428604390851,15,116.333333333333,0,0.333333333333333
"47042",0.6,12,0.119658305873641,18,119.333333333333,0,0.4
"47043",0.571428571428571,10.0250626566416,0.415174369549489,10,122,0,0.222222222222222
"47044",0.6,9.52380952380952,0.367232388040627,11,123,0,0.244444444444444
"47045",0.666666666666667,10.5820105820106,0.206827372495671,15,123,0,0.333333333333333
"47046",0.5,7.46268656716418,0.279250945368738,13,123,0,0.288888888888889
"47047",0.625,8.80281690140845,0.273987072340077,13,120.333333333333,0,0.288888888888889
"47048",0.75,9.375,0.273987072340077,13,120.333333333333,0,0.288888888888889
"47049",0.714285714285714,7.36377025036819,0.206827372495671,15,123,0,0.333333333333333
"47050",0.375,2.81954887218045,0.529598808425008,8,124,0,0.177777777777778
"47051",0.125,0.739644970414201,0.856890422412617,3,123,0,0.0666666666666667
"47052",-0.25,-1.38121546961326,0.928444041500591,-2,124,0,-0.0444444444444444
"47053",-0.142857142857143,-0.736377025036819,0.856890422412617,-3,123,0,-0.0666666666666667
"47054",-0.166666666666667,-0.821018062397373,0.65078009763053,-6,122,0,-0.133333333333333
"47055",-0.333333333333333,-1.57232704402516,0.787615766702206,-4,124,0,-0.0888888888888889
"47056",-0.333333333333333,-1.48148148148148,0.785924033396177,-4,122,0,-0.0888888888888889
"47057",-0.166666666666667,-0.706214689265537,0.856890422412617,-3,123,0,-0.0666666666666667
"47058",-0.5,-2.05761316872428,0.529598808425008,-8,124,0,-0.177777777777778
"47059",-0.2,-0.809716599190283,0.715378453378845,-5,120.333333333333,0,-0.111111111111111
"47060",-0.4,-1.63265306122449,0.653422094755318,-6,124,0,-0.133333333333333
"47061",-0.5,-2.04918032786885,0.653422094755318,-6,124,0,-0.133333333333333
"47062",-0.6,-2.46913580246914,0.470702992511409,-9,123,0,-0.2
"47063",-0.666666666666667,-2.74348422496571,0.585440934568927,-7,121,0,-0.155555555555556
"47064",-0.666666666666667,-2.75482093663912,0.465827620707758,-9,120.333333333333,0,-0.2
"47065",-0.833333333333333,-3.45781466113416,0.323236323324771,-12,124,0,-0.266666666666667
"47066",-0.5,-2.11864406779661,0.418961725159341,-10,124,0,-0.222222222222222
"47067",-0.6,-2.69058295964126,0.529598808425008,-8,124,0,-0.177777777777778
"47068",-0.5,-2.28310502283105,0.418961725159341,-10,124,0,-0.222222222222222
"47069",-0.666666666666667,-3.11526479750779,0.177967425968065,-16,124,0,-0.355555555555556
"47070",-0.571428571428571,-2.63331138907176,0.273987072340077,-13,120.333333333333,0,-0.288888888888889
"47071",-0.75,-3.55450236966825,0.415174369549489,-10,122,0,-0.222222222222222
"47072",-1,-4.85436893203883,0.239209596584747,-14,122,0,-0.311111111111111
"47073",-0.666666666666667,-3.2520325203252,0.279250945368738,-13,123,0,-0.288888888888889
"47074",-0.5,-2.4390243902439,0.529598808425008,-8,124,0,-0.177777777777778
"47075",-0.428571428571429,-1.97498354180382,0.591505036994917,-7,125,0,-0.155555555555556
"47076",0,0,0.927062149941296,-2,119.333333333333,0,-0.0444444444444444
"47077",0,0,1,0,119.333333333333,0,0
"47078",-0.333333333333333,-1.44300144300144,0.718347758347887,-5,123,0,-0.111111111111111
"47079",-0.333333333333333,-1.5015015015015,0.787615766702206,-4,124,0,-0.0888888888888889
"47080",-0.285714285714286,-1.39372822299652,0.588506355271711,-7,123,0,-0.155555555555556
"47081",0.166666666666667,0.900900900900901,0.856890422412617,3,123,0,0.0666666666666667
"47082",0.125,0.748502994011976,0.785924033396177,4,122,0,0.0888888888888889
"47083",0.333333333333333,2.29885057471264,0.718347758347887,5,123,0,0.111111111111111
"47084",0,0,1,0,124,0,0
"47085",0.75,8.15217391304348,0.279250945368738,13,123,0,0.288888888888889
"47086",0.875,10.4166666666667,0.243034960294523,14,124,0,0.311111111111111
"47087",1,12.987012987013,0.0853998772869301,20,122,0,0.444444444444444
"47088",0.5,6.94444444444444,0.174452200756426,16,122,0,0.355555555555556
"47089",0.833333333333333,12.4378109452736,0.149113055138156,17,123,0,0.377777777777778
"47090",0.5,6.09756097560976,0.269969610114406,13,118.333333333333,0,0.288888888888889
"47091",0.5,5.31914893617021,0.367232388040627,11,123,0,0.244444444444444
"47092",0.333333333333333,3.11526479750779,0.65078009763053,6,122,0,0.133333333333333
"47093",0.428571428571429,3.66300366300366,0.787615766702206,4,124,0,0.0888888888888889
"47094",0.25,2.01612903225806,0.718347758347887,5,123,0,0.111111111111111
"47095",0.333333333333333,2.84900284900285,0.787615766702206,4,124,0,0.0888888888888889
"47096",0.4,3.84615384615385,0.367232388040627,11,123,0,0.244444444444444
"47097",0.5,5.55555555555556,0.470702992511409,9,123,0,0.2
"47098",0.5,6.25,0.470702992511409,9,123,0,0.2
"47099",0.75,11.1940298507463,0.239209596584747,14,122,0,0.311111111111111
"47100",0.5,8.62068965517241,0.323236323324771,12,124,0,0.266666666666667
"47101",0.5,8.92857142857143,0.323236323324771,12,124,0,0.266666666666667
"47102",0.25,3.6231884057971,0.356592410985338,11,117.666666666667,0,0.244444444444444
"47103",0.4,4.70588235294118,0.588506355271711,7,123,0,0.155555555555556
"47104",0.25,2.71739130434783,0.470702992511409,9,123,0,0.2
"47105",0.5,5.88235294117647,0.26861696328918,13,117.666666666667,0,0.288888888888889
"47106",0.8,10,0.126849294015145,18,124,0,0.4
"47107",0.857142857142857,11.9047619047619,0.206827372495671,15,123,0,0.333333333333333
"47108",0.6,9.52380952380952,0.149113055138156,17,123,0,0.377777777777778
"47109",0.5,8.7719298245614,0.319302036482855,12,122,0,0.266666666666667
"47110",0.625,10.7758620689655,0.319302036482855,12,122,0,0.266666666666667
"47111",0.714285714285714,13.2275132275132,0.122750677743919,18,121.333333333333,0,0.4
"47112",0.833333333333333,15.1515151515152,0.144683743210904,17,120.333333333333,0,0.377777777777778
"47113",0.5,9.80392156862745,0.206827372495671,15,123,0,0.333333333333333
"47114",0.5,10.6382978723404,0.319302036482855,12,122,0,0.266666666666667
"47115",0.857142857142857,21.978021978022,0.0713349489779691,21,123,0,0.466666666666667
"47116",0.666666666666667,19.6078431372549,0.174452200756426,16,122,0,0.355555555555556
"47117",0.666666666666667,17.0940170940171,0.126849294015145,18,124,0,0.4
"47118",0.75,18.2926829268293,0.313954464714331,12,119.333333333333,0,0.266666666666667
"47119",0.5,13.5135135135135,0.415174369549489,10,122,0,0.222222222222222
"47120",0.375,11.0294117647059,0.415174369549489,10,122,0,0.222222222222222
"47121",0.125,4.80769230769231,0.51693704426449,8,116.666666666667,0,0.177777777777778
"47122",0.125,4.46428571428571,0.785924033396177,4,122,0,0.0888888888888889
"47123",0,0,1,1,121,0,0.0222222222222222
"47124",0,0,0.643428843563621,6,116.666666666667,0,0.133333333333333
"47125",0.25,5.55555555555556,0.467058901715173,9,121,0,0.2
"47126",0.333333333333333,8.13008130081301,0.526243843459122,8,122,0,0.177777777777778
"47127",0.4,10,0.23402969392116,14,119.333333333333,0,0.311111111111111
"47128",0.5,17.8571428571429,0.141333474722068,17,118.333333333333,0,0.377777777777778
"47129",0.5,23.8095238095238,0.0785676254945455,20,116.666666666667,0,0.444444444444444
"47130",0.333333333333333,15.8730158730159,0.145795140951976,17,121,0,0.377777777777778
"47131",0.333333333333333,15.8730158730159,0.145795140951976,17,121,0,0.377777777777778
"47132",0.333333333333333,16.6666666666667,0.23402969392116,14,119.333333333333,0,0.311111111111111
"47133",0.333333333333333,15.1515151515151,0.198098482133538,15,118.333333333333,0,0.333333333333333
"47137",0.6,25,0.0659807772160372,21,118.333333333333,0,0.466666666666667
"47138",0.375,12.5,0.169713196655589,16,119.333333333333,0,0.355555555555556
"47139",0.6,13.953488372093,0.279250945368738,13,123,0,0.288888888888889
"47140",0.5,10.6382978723404,0.367232388040627,11,123,0,0.244444444444444
"47141",0.142857142857143,2.74725274725275,0.581245550072811,7,118.333333333333,0,0.155555555555556
"47142",0.333333333333333,7.57575757575757,0.315302452081746,12,120,0,0.266666666666667
"47143",0.5,13.1578947368421,0.226085875984,14,115.333333333333,0,0.311111111111111
"47144",0.5,16.1290322580645,0.169713196655589,16,119.333333333333,0,0.355555555555556
"47145",0.333333333333333,15.8730158730159,0.0185088230313337,26,112.666666666667,0,0.577777777777778
"47146",0.5,23.8095238095238,0.190430263825524,15,114.333333333333,0,0.333333333333333
"47147",0.5,22.7272727272727,0.196832467429813,15,117.666666666667,0,0.333333333333333
"47148",0.5,15.1515151515152,0.239209596584747,14,122,0,0.311111111111111
"47149",0.4,9.52380952380952,0.418961725159341,10,124,0,0.222222222222222
"47150",0.333333333333333,7.2463768115942,0.319302036482855,12,122,0,0.266666666666667
"47151",0.4,9.30232558139535,0.367232388040627,11,123,0,0.244444444444444
"47152",0,0,1,1,120.333333333333,0,0.0222222222222222
"47153",0.25,6.94444444444444,0.65078009763053,6,122,0,0.133333333333333
"47154",0.5,20.8333333333333,0.119658305873641,18,119.333333333333,0,0.4
"47155",0.4,21.0526315789474,0.308486899993609,12,116.666666666667,0,0.266666666666667
"47156",0.25,13.8888888888889,0.164914822553301,16,116.666666666667,0,0.355555555555556
"47157",0.333333333333333,16.6666666666667,0.0785676254945455,20,116.666666666667,0,0.444444444444444
"47158",0.5,15.625,0.0286802643220816,25,120.333333333333,0,0.555555555555556
