malla_punto_id;CuentaDesnow;anio_hidrologico
40003;1;2002-2003
40003;1;2003-2004
40003;1;2006-2007
40003;2;2008-2009
40004;1;2001-2002
40004;1;2002-2003
40004;1;2006-2007
40004;2;2008-2009
40005;3;2001-2002
40005;1;2002-2003
40005;1;2005-2006
40005;2;2006-2007
40005;2;2008-2009
40006;2;2001-2002
40006;1;2002-2003
40006;1;2004-2005
40006;1;2005-2006
40006;2;2006-2007
40006;2;2008-2009
40007;1;2001-2002
40007;1;2002-2003
40007;1;2004-2005
40007;1;2006-2007
40007;2;2008-2009
40008;1;2001-2002
40008;1;2002-2003
40008;1;2004-2005
40008;1;2006-2007
40008;2;2008-2009
40009;1;2000-2001
40009;1;2001-2002
40009;1;2002-2003
40009;1;2004-2005
40009;1;2006-2007
40009;1;2008-2009
40010;1;2002-2003
40010;1;2004-2005
40010;1;2006-2007
40010;1;2008-2009
40011;1;2002-2003
40011;1;2006-2007
40011;1;2008-2009
40012;1;2002-2003
40012;1;2006-2007
40012;1;2008-2009
40124;2;2002-2003
40124;1;2003-2004
40124;1;2004-2005
40124;1;2005-2006
40129;1;2002-2003
40129;1;2003-2004
40129;1;2004-2005
40129;1;2005-2006
40130;1;2002-2003
40130;1;2003-2004
40130;1;2004-2005
40130;1;2005-2006
40131;1;2002-2003
40131;1;2004-2005
40131;1;2005-2006
40132;1;2002-2003
40132;1;2004-2005
40132;1;2005-2006
40132;1;2008-2009
40133;1;2001-2002
40133;2;2002-2003
40133;2;2004-2005
40133;2;2005-2006
40133;1;2008-2009
40134;1;2000-2001
40134;1;2001-2002
40134;2;2002-2003
40134;2;2003-2004
40134;3;2004-2005
40134;4;2005-2006
40134;2;2006-2007
40134;4;2008-2009
40135;1;2000-2001
40135;1;2001-2002
40135;2;2002-2003
40135;2;2003-2004
40135;3;2004-2005
40135;5;2005-2006
40135;3;2006-2007
40135;5;2008-2009
40136;1;2000-2001
40136;1;2001-2002
40136;2;2002-2003
40136;2;2003-2004
40136;2;2004-2005
40136;5;2005-2006
40136;3;2006-2007
40136;3;2008-2009
40137;1;2000-2001
40137;2;2002-2003
40137;2;2003-2004
40137;2;2004-2005
40137;4;2005-2006
40137;2;2006-2007
40137;4;2008-2009
40138;1;2000-2001
40138;2;2002-2003
40138;2;2003-2004
40138;3;2004-2005
40138;4;2005-2006
40138;2;2006-2007
40138;4;2008-2009
40139;1;2000-2001
40139;2;2002-2003
40139;2;2003-2004
40139;3;2004-2005
40139;5;2005-2006
40139;2;2006-2007
40139;4;2008-2009
40140;1;2000-2001
40140;2;2002-2003
40140;2;2003-2004
40140;2;2004-2005
40140;5;2005-2006
40140;2;2006-2007
40140;4;2008-2009
40141;1;1999-2000
40141;4;2000-2001
40141;4;2002-2003
40141;3;2003-2004
40141;3;2004-2005
40141;7;2005-2006
40141;2;2006-2007
40141;1;2007-2008
40141;7;2008-2009
40142;1;1999-2000
40142;4;2000-2001
40142;4;2001-2002
40142;6;2002-2003
40142;5;2003-2004
40142;4;2004-2005
40142;12;2005-2006
40142;5;2006-2007
40142;2;2007-2008
40142;13;2008-2009
40143;1;1999-2000
40143;8;2000-2001
40143;6;2001-2002
40143;9;2002-2003
40143;7;2003-2004
40143;10;2004-2005
40143;13;2005-2006
40143;8;2006-2007
40143;6;2007-2008
40143;16;2008-2009
40144;1;1999-2000
40144;9;2000-2001
40144;6;2001-2002
40144;10;2002-2003
40144;9;2003-2004
40144;11;2004-2005
40144;15;2005-2006
40144;11;2006-2007
40144;11;2007-2008
40144;16;2008-2009
40145;1;1999-2000
40145;11;2000-2001
40145;10;2001-2002
40145;12;2002-2003
40145;10;2003-2004
40145;13;2004-2005
40145;15;2005-2006
40145;12;2006-2007
40145;12;2007-2008
40145;15;2008-2009
40146;1;1999-2000
40146;11;2000-2001
40146;9;2001-2002
40146;14;2002-2003
40146;10;2003-2004
40146;13;2004-2005
40146;15;2005-2006
40146;11;2006-2007
40146;12;2007-2008
40146;17;2008-2009
40147;1;1999-2000
40147;10;2000-2001
40147;6;2001-2002
40147;15;2002-2003
40147;9;2003-2004
40147;12;2004-2005
40147;14;2005-2006
40147;9;2006-2007
40147;10;2007-2008
40147;19;2008-2009
40148;1;1999-2000
40148;10;2000-2001
40148;6;2001-2002
40148;12;2002-2003
40148;8;2003-2004
40148;12;2004-2005
40148;13;2005-2006
40148;9;2006-2007
40148;10;2007-2008
40148;19;2008-2009
40149;1;1999-2000
40149;10;2000-2001
40149;5;2001-2002
40149;12;2002-2003
40149;8;2003-2004
40149;11;2004-2005
40149;13;2005-2006
40149;6;2006-2007
40149;8;2007-2008
40149;17;2008-2009
40155;3;2000-2001
40155;1;2001-2002
40155;3;2002-2003
40155;3;2003-2004
40155;7;2004-2005
40155;6;2005-2006
40155;2;2006-2007
40155;1;2007-2008
40155;6;2008-2009
40156;1;1999-2000
40156;4;2000-2001
40156;2;2001-2002
40156;4;2002-2003
40156;3;2003-2004
40156;5;2004-2005
40156;6;2005-2006
40156;3;2006-2007
40156;2;2007-2008
40156;9;2008-2009
40157;4;2000-2001
40157;1;2001-2002
40157;3;2002-2003
40157;3;2003-2004
40157;4;2004-2005
40157;6;2005-2006
40157;3;2006-2007
40157;2;2007-2008
40157;5;2008-2009
40158;1;2000-2001
40158;2;2002-2003
40158;2;2003-2004
40158;3;2004-2005
40158;3;2005-2006
40158;2;2006-2007
40158;1;2007-2008
40158;4;2008-2009
40159;2;2000-2001
40159;3;2002-2003
40159;2;2003-2004
40159;3;2004-2005
40159;4;2005-2006
40159;2;2006-2007
40159;2;2007-2008
40159;4;2008-2009
40160;1;2000-2001
40160;3;2002-2003
40160;2;2003-2004
40160;4;2004-2005
40160;4;2005-2006
40160;2;2006-2007
40160;1;2007-2008
40160;4;2008-2009
40161;3;2000-2001
40161;2;2002-2003
40161;2;2003-2004
40161;4;2004-2005
40161;4;2005-2006
40161;1;2006-2007
40161;1;2007-2008
40161;3;2008-2009
40162;3;2000-2001
40162;2;2001-2002
40162;5;2002-2003
40162;3;2003-2004
40162;4;2004-2005
40162;3;2005-2006
40162;2;2006-2007
40162;1;2007-2008
40162;3;2008-2009
40163;3;2000-2001
40163;1;2001-2002
40163;6;2002-2003
40163;3;2003-2004
40163;3;2004-2005
40163;4;2005-2006
40163;3;2006-2007
40163;1;2007-2008
40163;4;2008-2009
40164;2;1999-2000
40164;1;2000-2001
40164;1;2001-2002
40164;4;2002-2003
40164;3;2003-2004
40164;2;2004-2005
40164;4;2005-2006
40164;3;2006-2007
40164;1;2007-2008
40164;3;2008-2009
40165;2;1999-2000
40165;2;2000-2001
40165;2;2001-2002
40165;6;2002-2003
40165;3;2003-2004
40165;2;2004-2005
40165;6;2005-2006
40165;3;2006-2007
40165;2;2007-2008
40165;6;2008-2009
40166;2;1999-2000
40166;4;2000-2001
40166;3;2001-2002
40166;7;2002-2003
40166;6;2003-2004
40166;4;2004-2005
40166;9;2005-2006
40166;3;2006-2007
40166;3;2007-2008
40166;7;2008-2009
40167;1;1999-2000
40167;7;2000-2001
40167;6;2001-2002
40167;9;2002-2003
40167;5;2003-2004
40167;4;2004-2005
40167;10;2005-2006
40167;3;2006-2007
40167;5;2007-2008
40167;9;2008-2009
40168;1;1999-2000
40168;9;2000-2001
40168;7;2001-2002
40168;13;2002-2003
40168;8;2003-2004
40168;7;2004-2005
40168;10;2005-2006
40168;5;2006-2007
40168;7;2007-2008
40168;12;2008-2009
40169;3;1999-2000
40169;12;2000-2001
40169;11;2001-2002
40169;13;2002-2003
40169;11;2003-2004
40169;9;2004-2005
40169;11;2005-2006
40169;6;2006-2007
40169;8;2007-2008
40169;15;2008-2009
40170;3;1999-2000
40170;14;2000-2001
40170;14;2001-2002
40170;13;2002-2003
40170;13;2003-2004
40170;9;2004-2005
40170;13;2005-2006
40170;9;2006-2007
40170;7;2007-2008
40170;17;2008-2009
40171;3;1999-2000
40171;15;2000-2001
40171;15;2001-2002
40171;14;2002-2003
40171;18;2003-2004
40171;11;2004-2005
40171;14;2005-2006
40171;9;2006-2007
40171;12;2007-2008
40171;18;2008-2009
40172;3;1999-2000
40172;19;2000-2001
40172;18;2001-2002
40172;17;2002-2003
40172;21;2003-2004
40172;13;2004-2005
40172;17;2005-2006
40172;13;2006-2007
40172;14;2007-2008
40172;21;2008-2009
40173;4;1999-2000
40173;21;2000-2001
40173;20;2001-2002
40173;21;2002-2003
40173;24;2003-2004
40173;16;2004-2005
40173;17;2005-2006
40173;19;2006-2007
40173;18;2007-2008
40173;21;2008-2009
40174;7;1999-2000
40174;22;2000-2001
40174;21;2001-2002
40174;21;2002-2003
40174;24;2003-2004
40174;18;2004-2005
40174;18;2005-2006
40174;22;2006-2007
40174;21;2007-2008
40174;21;2008-2009
40175;7;1999-2000
40175;23;2000-2001
40175;23;2001-2002
40175;24;2002-2003
40175;24;2003-2004
40175;18;2004-2005
40175;20;2005-2006
40175;22;2006-2007
40175;21;2007-2008
40175;21;2008-2009
40176;7;1999-2000
40176;25;2000-2001
40176;24;2001-2002
40176;24;2002-2003
40176;25;2003-2004
40176;18;2004-2005
40176;20;2005-2006
40176;22;2006-2007
40176;21;2007-2008
40176;21;2008-2009
40177;7;1999-2000
40177;25;2000-2001
40177;23;2001-2002
40177;25;2002-2003
40177;24;2003-2004
40177;19;2004-2005
40177;22;2005-2006
40177;22;2006-2007
40177;22;2007-2008
40177;21;2008-2009
40178;8;1999-2000
40178;27;2000-2001
40178;25;2001-2002
40178;22;2002-2003
40178;26;2003-2004
40178;18;2004-2005
40178;21;2005-2006
40178;23;2006-2007
40178;22;2007-2008
40178;21;2008-2009
40179;8;1999-2000
40179;28;2000-2001
40179;24;2001-2002
40179;22;2002-2003
40179;26;2003-2004
40179;18;2004-2005
40179;21;2005-2006
40179;23;2006-2007
40179;22;2007-2008
40179;21;2008-2009
40180;8;1999-2000
40180;28;2000-2001
40180;25;2001-2002
40180;23;2002-2003
40180;25;2003-2004
40180;19;2004-2005
40180;20;2005-2006
40180;23;2006-2007
40180;24;2007-2008
40180;21;2008-2009
40181;9;1999-2000
40181;27;2000-2001
40181;24;2001-2002
40181;23;2002-2003
40181;26;2003-2004
40181;19;2004-2005
40181;19;2005-2006
40181;23;2006-2007
40181;20;2007-2008
40181;21;2008-2009
40182;7;1999-2000
40182;26;2000-2001
40182;22;2001-2002
40182;23;2002-2003
40182;27;2003-2004
40182;17;2004-2005
40182;19;2005-2006
40182;22;2006-2007
40182;19;2007-2008
40182;21;2008-2009
40183;4;1999-2000
40183;23;2000-2001
40183;19;2001-2002
40183;22;2002-2003
40183;24;2003-2004
40183;16;2004-2005
40183;18;2005-2006
40183;17;2006-2007
40183;14;2007-2008
40183;21;2008-2009
40184;3;1999-2000
40184;19;2000-2001
40184;13;2001-2002
40184;19;2002-2003
40184;20;2003-2004
40184;13;2004-2005
40184;16;2005-2006
40184;11;2006-2007
40184;11;2007-2008
40184;21;2008-2009
40185;4;1999-2000
40185;14;2000-2001
40185;10;2001-2002
40185;18;2002-2003
40185;15;2003-2004
40185;13;2004-2005
40185;13;2005-2006
40185;9;2006-2007
40185;11;2007-2008
40185;21;2008-2009
40186;5;1999-2000
40186;13;2000-2001
40186;9;2001-2002
40186;16;2002-2003
40186;13;2003-2004
40186;13;2004-2005
40186;14;2005-2006
40186;8;2006-2007
40186;12;2007-2008
40186;19;2008-2009
40187;5;1999-2000
40187;12;2000-2001
40187;9;2001-2002
40187;16;2002-2003
40187;12;2003-2004
40187;14;2004-2005
40187;13;2005-2006
40187;8;2006-2007
40187;11;2007-2008
40187;19;2008-2009
40188;3;1999-2000
40188;11;2000-2001
40188;7;2001-2002
40188;16;2002-2003
40188;13;2003-2004
40188;14;2004-2005
40188;12;2005-2006
40188;6;2006-2007
40188;10;2007-2008
40188;19;2008-2009
40189;3;1999-2000
40189;11;2000-2001
40189;8;2001-2002
40189;16;2002-2003
40189;13;2003-2004
40189;14;2004-2005
40189;11;2005-2006
40189;8;2006-2007
40189;10;2007-2008
40189;17;2008-2009
40190;2;1999-2000
40190;11;2000-2001
40190;7;2001-2002
40190;16;2002-2003
40190;11;2003-2004
40190;15;2004-2005
40190;14;2005-2006
40190;9;2006-2007
40190;9;2007-2008
40190;15;2008-2009
40191;1;1999-2000
40191;11;2000-2001
40191;11;2001-2002
40191;16;2002-2003
40191;14;2003-2004
40191;16;2004-2005
40191;15;2005-2006
40191;12;2006-2007
40191;11;2007-2008
40191;16;2008-2009
40192;2;1999-2000
40192;11;2000-2001
40192;12;2001-2002
40192;16;2002-2003
40192;14;2003-2004
40192;16;2004-2005
40192;15;2005-2006
40192;10;2006-2007
40192;8;2007-2008
40192;17;2008-2009
40193;2;1999-2000
40193;11;2000-2001
40193;9;2001-2002
40193;17;2002-2003
40193;15;2003-2004
40193;16;2004-2005
40193;17;2005-2006
40193;10;2006-2007
40193;11;2007-2008
40193;15;2008-2009
40194;2;1999-2000
40194;9;2000-2001
40194;12;2001-2002
40194;16;2002-2003
40194;15;2003-2004
40194;16;2004-2005
40194;16;2005-2006
40194;10;2006-2007
40194;12;2007-2008
40194;14;2008-2009
40195;2;1999-2000
40195;10;2000-2001
40195;10;2001-2002
40195;13;2002-2003
40195;13;2003-2004
40195;16;2004-2005
40195;12;2005-2006
40195;9;2006-2007
40195;10;2007-2008
40195;14;2008-2009
40196;2;1999-2000
40196;11;2000-2001
40196;8;2001-2002
40196;13;2002-2003
40196;12;2003-2004
40196;15;2004-2005
40196;11;2005-2006
40196;6;2006-2007
40196;7;2007-2008
40196;13;2008-2009
40197;1;1999-2000
40197;11;2000-2001
40197;6;2001-2002
40197;12;2002-2003
40197;11;2003-2004
40197;16;2004-2005
40197;12;2005-2006
40197;6;2006-2007
40197;6;2007-2008
40197;14;2008-2009
40198;1;1999-2000
40198;9;2000-2001
40198;8;2001-2002
40198;13;2002-2003
40198;9;2003-2004
40198;16;2004-2005
40198;15;2005-2006
40198;8;2006-2007
40198;6;2007-2008
40198;15;2008-2009
40199;1;1999-2000
40199;8;2000-2001
40199;9;2001-2002
40199;13;2002-2003
40199;12;2003-2004
40199;17;2004-2005
40199;16;2005-2006
40199;9;2006-2007
40199;10;2007-2008
40199;15;2008-2009
40200;1;1999-2000
40200;9;2000-2001
40200;6;2001-2002
40200;13;2002-2003
40200;8;2003-2004
40200;16;2004-2005
40200;14;2005-2006
40200;9;2006-2007
40200;10;2007-2008
40200;15;2008-2009
40201;2;1999-2000
40201;8;2000-2001
40201;5;2001-2002
40201;14;2002-2003
40201;7;2003-2004
40201;14;2004-2005
40201;13;2005-2006
40201;9;2006-2007
40201;10;2007-2008
40201;15;2008-2009
40202;1;1999-2000
40202;7;2000-2001
40202;6;2001-2002
40202;14;2002-2003
40202;7;2003-2004
40202;14;2004-2005
40202;14;2005-2006
40202;7;2006-2007
40202;8;2007-2008
40202;13;2008-2009
40203;8;2000-2001
40203;7;2001-2002
40203;13;2002-2003
40203;9;2003-2004
40203;15;2004-2005
40203;15;2005-2006
40203;9;2006-2007
40203;11;2007-2008
40203;16;2008-2009
40240;1;1999-2000
40240;9;2000-2001
40240;10;2001-2002
40240;13;2002-2003
40240;6;2003-2004
40240;13;2004-2005
40240;11;2005-2006
40240;9;2006-2007
40240;8;2007-2008
40240;15;2008-2009
40241;1;1999-2000
40241;9;2000-2001
40241;13;2001-2002
40241;13;2002-2003
40241;9;2003-2004
40241;15;2004-2005
40241;12;2005-2006
40241;8;2006-2007
40241;7;2007-2008
40241;18;2008-2009
40242;1;1999-2000
40242;11;2000-2001
40242;12;2001-2002
40242;15;2002-2003
40242;12;2003-2004
40242;15;2004-2005
40242;13;2005-2006
40242;9;2006-2007
40242;8;2007-2008
40242;17;2008-2009
40243;2;1999-2000
40243;11;2000-2001
40243;13;2001-2002
40243;16;2002-2003
40243;15;2003-2004
40243;15;2004-2005
40243;13;2005-2006
40243;10;2006-2007
40243;6;2007-2008
40243;17;2008-2009
40244;2;1999-2000
40244;11;2000-2001
40244;13;2001-2002
40244;16;2002-2003
40244;17;2003-2004
40244;16;2004-2005
40244;14;2005-2006
40244;9;2006-2007
40244;11;2007-2008
40244;17;2008-2009
40245;2;1999-2000
40245;13;2000-2001
40245;12;2001-2002
40245;15;2002-2003
40245;15;2003-2004
40245;15;2004-2005
40245;13;2005-2006
40245;8;2006-2007
40245;10;2007-2008
40245;17;2008-2009
40246;1;1999-2000
40246;11;2000-2001
40246;12;2001-2002
40246;15;2002-2003
40246;17;2003-2004
40246;14;2004-2005
40246;13;2005-2006
40246;11;2006-2007
40246;8;2007-2008
40246;15;2008-2009
40247;2;1999-2000
40247;12;2000-2001
40247;12;2001-2002
40247;16;2002-2003
40247;17;2003-2004
40247;15;2004-2005
40247;15;2005-2006
40247;11;2006-2007
40247;9;2007-2008
40247;18;2008-2009
40248;3;1999-2000
40248;10;2000-2001
40248;14;2001-2002
40248;15;2002-2003
40248;18;2003-2004
40248;16;2004-2005
40248;15;2005-2006
40248;10;2006-2007
40248;11;2007-2008
40248;18;2008-2009
40249;3;1999-2000
40249;12;2000-2001
40249;14;2001-2002
40249;16;2002-2003
40249;17;2003-2004
40249;16;2004-2005
40249;16;2005-2006
40249;10;2006-2007
40249;11;2007-2008
40249;19;2008-2009
40250;2;1999-2000
40250;12;2000-2001
40250;13;2001-2002
40250;16;2002-2003
40250;17;2003-2004
40250;15;2004-2005
40250;14;2005-2006
40250;9;2006-2007
40250;10;2007-2008
40250;20;2008-2009
40251;1;1999-2000
40251;12;2000-2001
40251;12;2001-2002
40251;13;2002-2003
40251;13;2003-2004
40251;15;2004-2005
40251;13;2005-2006
40251;9;2006-2007
40251;9;2007-2008
40251;18;2008-2009
40252;1;1999-2000
40252;11;2000-2001
40252;14;2001-2002
40252;14;2002-2003
40252;13;2003-2004
40252;16;2004-2005
40252;14;2005-2006
40252;9;2006-2007
40252;10;2007-2008
40252;17;2008-2009
40253;1;1999-2000
40253;10;2000-2001
40253;17;2001-2002
40253;16;2002-2003
40253;13;2003-2004
40253;15;2004-2005
40253;15;2005-2006
40253;11;2006-2007
40253;7;2007-2008
40253;18;2008-2009
40254;1;1999-2000
40254;8;2000-2001
40254;13;2001-2002
40254;13;2002-2003
40254;13;2003-2004
40254;15;2004-2005
40254;16;2005-2006
40254;8;2006-2007
40254;8;2007-2008
40254;19;2008-2009
40255;2;1999-2000
40255;8;2000-2001
40255;13;2001-2002
40255;12;2002-2003
40255;10;2003-2004
40255;17;2004-2005
40255;14;2005-2006
40255;7;2006-2007
40255;6;2007-2008
40255;16;2008-2009
40256;2;1999-2000
40256;6;2000-2001
40256;9;2001-2002
40256;12;2002-2003
40256;8;2003-2004
40256;14;2004-2005
40256;14;2005-2006
40256;7;2006-2007
40256;5;2007-2008
40256;13;2008-2009
40257;2;1999-2000
40257;5;2000-2001
40257;10;2001-2002
40257;12;2002-2003
40257;11;2003-2004
40257;12;2004-2005
40257;14;2005-2006
40257;7;2006-2007
40257;5;2007-2008
40257;13;2008-2009
40258;2;1999-2000
40258;7;2000-2001
40258;10;2001-2002
40258;13;2002-2003
40258;12;2003-2004
40258;15;2004-2005
40258;11;2005-2006
40258;10;2006-2007
40258;6;2007-2008
40258;14;2008-2009
40259;2;1999-2000
40259;11;2000-2001
40259;11;2001-2002
40259;12;2002-2003
40259;13;2003-2004
40259;15;2004-2005
40259;12;2005-2006
40259;14;2006-2007
40259;6;2007-2008
40259;13;2008-2009
40260;2;1999-2000
40260;10;2000-2001
40260;8;2001-2002
40260;13;2002-2003
40260;12;2003-2004
40260;15;2004-2005
40260;12;2005-2006
40260;12;2006-2007
40260;6;2007-2008
40260;13;2008-2009
40261;2;1999-2000
40261;8;2000-2001
40261;3;2001-2002
40261;10;2002-2003
40261;7;2003-2004
40261;13;2004-2005
40261;10;2005-2006
40261;7;2006-2007
40261;5;2007-2008
40261;11;2008-2009
40262;2;1999-2000
40262;6;2000-2001
40262;4;2001-2002
40262;10;2002-2003
40262;4;2003-2004
40262;11;2004-2005
40262;12;2005-2006
40262;5;2006-2007
40262;4;2007-2008
40262;13;2008-2009
40263;1;1999-2000
40263;6;2000-2001
40263;3;2001-2002
40263;9;2002-2003
40263;4;2003-2004
40263;10;2004-2005
40263;10;2005-2006
40263;3;2006-2007
40263;4;2007-2008
40263;13;2008-2009
40264;1;1999-2000
40264;6;2000-2001
40264;2;2001-2002
40264;8;2002-2003
40264;3;2003-2004
40264;9;2004-2005
40264;9;2005-2006
40264;3;2006-2007
40264;3;2007-2008
40264;11;2008-2009
40265;4;2000-2001
40265;2;2001-2002
40265;6;2002-2003
40265;2;2003-2004
40265;10;2004-2005
40265;9;2005-2006
40265;3;2006-2007
40265;2;2007-2008
40265;11;2008-2009
40266;1;1999-2000
40266;4;2000-2001
40266;2;2001-2002
40266;4;2002-2003
40266;2;2003-2004
40266;10;2004-2005
40266;7;2005-2006
40266;3;2006-2007
40266;1;2007-2008
40266;9;2008-2009
40267;4;2000-2001
40267;1;2001-2002
40267;5;2002-2003
40267;5;2003-2004
40267;9;2004-2005
40267;7;2005-2006
40267;3;2006-2007
40267;9;2008-2009
40268;4;2000-2001
40268;2;2001-2002
40268;7;2002-2003
40268;4;2003-2004
40268;9;2004-2005
40268;7;2005-2006
40268;4;2006-2007
40268;9;2008-2009
40269;7;2000-2001
40269;4;2001-2002
40269;9;2002-2003
40269;4;2003-2004
40269;9;2004-2005
40269;8;2005-2006
40269;6;2006-2007
40269;1;2007-2008
40269;7;2008-2009
40270;6;2000-2001
40270;5;2001-2002
40270;11;2002-2003
40270;3;2003-2004
40270;11;2004-2005
40270;10;2005-2006
40270;3;2006-2007
40270;2;2007-2008
40270;8;2008-2009
40271;5;2000-2001
40271;5;2001-2002
40271;9;2002-2003
40271;5;2003-2004
40271;9;2004-2005
40271;11;2005-2006
40271;5;2006-2007
40271;2;2007-2008
40271;8;2008-2009
40272;1;2000-2001
40272;4;2001-2002
40272;10;2002-2003
40272;6;2003-2004
40272;10;2004-2005
40272;9;2005-2006
40272;4;2006-2007
40272;2;2007-2008
40272;8;2008-2009
40273;4;2000-2001
40273;5;2001-2002
40273;8;2002-2003
40273;6;2003-2004
40273;11;2004-2005
40273;10;2005-2006
40273;3;2006-2007
40273;6;2007-2008
40273;12;2008-2009
40274;6;2000-2001
40274;6;2001-2002
40274;10;2002-2003
40274;6;2003-2004
40274;11;2004-2005
40274;10;2005-2006
40274;3;2006-2007
40274;5;2007-2008
40274;12;2008-2009
40275;1;1999-2000
40275;8;2000-2001
40275;6;2001-2002
40275;8;2002-2003
40275;8;2003-2004
40275;11;2004-2005
40275;12;2005-2006
40275;5;2006-2007
40275;6;2007-2008
40275;11;2008-2009
40276;1;1999-2000
40276;3;2000-2001
40276;6;2001-2002
40276;8;2002-2003
40276;7;2003-2004
40276;11;2004-2005
40276;11;2005-2006
40276;5;2006-2007
40276;2;2007-2008
40276;9;2008-2009
40277;5;2000-2001
40277;8;2001-2002
40277;10;2002-2003
40277;6;2003-2004
40277;13;2004-2005
40277;13;2005-2006
40277;8;2006-2007
40277;4;2007-2008
40277;11;2008-2009
40278;7;2000-2001
40278;10;2001-2002
40278;13;2002-2003
40278;9;2003-2004
40278;14;2004-2005
40278;11;2005-2006
40278;8;2006-2007
40278;7;2007-2008
40278;14;2008-2009
40279;8;2000-2001
40279;8;2001-2002
40279;12;2002-2003
40279;9;2003-2004
40279;14;2004-2005
40279;11;2005-2006
40279;9;2006-2007
40279;6;2007-2008
40279;13;2008-2009
40280;9;2000-2001
40280;9;2001-2002
40280;10;2002-2003
40280;9;2003-2004
40280;12;2004-2005
40280;9;2005-2006
40280;8;2006-2007
40280;9;2007-2008
40280;8;2008-2009
40281;6;2000-2001
40281;7;2001-2002
40281;10;2002-2003
40281;9;2003-2004
40281;11;2004-2005
40281;8;2005-2006
40281;5;2006-2007
40281;9;2007-2008
40281;7;2008-2009
40282;4;2000-2001
40282;6;2001-2002
40282;8;2002-2003
40282;5;2003-2004
40282;7;2004-2005
40282;6;2005-2006
40282;3;2006-2007
40282;4;2007-2008
40282;4;2008-2009
40283;3;2000-2001
40283;5;2001-2002
40283;5;2002-2003
40283;3;2003-2004
40283;4;2004-2005
40283;4;2005-2006
40283;3;2006-2007
40283;2;2007-2008
40283;3;2008-2009
40284;1;2000-2001
40284;1;2001-2002
40284;3;2002-2003
40284;2;2003-2004
40284;2;2004-2005
40284;3;2005-2006
40284;2;2006-2007
40284;2;2008-2009
40285;2;2002-2003
40285;1;2004-2005
40285;1;2005-2006
40285;2;2006-2007
40285;2;2008-2009
40286;2;2002-2003
40286;1;2003-2004
40286;1;2004-2005
40286;1;2005-2006
40286;1;2006-2007
40286;2;2008-2009
40287;2;2002-2003
40287;1;2003-2004
40287;1;2004-2005
40287;1;2006-2007
40287;1;2008-2009
40288;2;2002-2003
40288;1;2004-2005
40288;1;2005-2006
40288;1;2006-2007
40288;1;2008-2009
40289;1;2000-2001
40289;1;2001-2002
40289;2;2002-2003
40289;1;2004-2005
40289;3;2005-2006
40289;1;2006-2007
40289;2;2008-2009
40290;1;2000-2001
40290;1;2001-2002
40290;2;2002-2003
40290;1;2003-2004
40290;2;2004-2005
40290;3;2005-2006
40290;2;2006-2007
40290;2;2008-2009
40291;1;2000-2001
40291;1;2001-2002
40291;2;2002-2003
40291;1;2003-2004
40291;2;2004-2005
40291;3;2005-2006
40291;2;2006-2007
40291;2;2008-2009
40292;1;2001-2002
40292;2;2002-2003
40292;1;2003-2004
40292;2;2004-2005
40292;2;2005-2006
40292;2;2006-2007
40292;2;2008-2009
40293;1;2001-2002
40293;2;2002-2003
40293;1;2003-2004
40293;2;2004-2005
40293;3;2005-2006
40293;2;2006-2007
40293;2;2008-2009
